id_w_time,LATITUDE,LONGITUDE,id,x,y,year,time_of_year,ACQ_TIME,date,fire,pop_density,city,in_urban_area,pop_exact,excess_fire,predicted_fire,fire_in_window,war_fire,sustained_excess,id_big,length_of_war_fire_area,war_fire_restrictive
37.9-48.2-81-2022,48.2244,37.8875,37.9-48.2,37.9,48.2,2022,81,0821,2022-03-22,1,48.782185869084465,NA,TRUE,77.20519256591797,0,9,9,1,1,38-48,502,0
37.9-48.2-81-2022,48.249996,37.877071,37.9-48.2,37.9,48.2,2022,81,1018,2022-03-22,1,48.782185869084465,NA,TRUE,4.374293327331543,0,9,9,1,1,38-48,502,0
37.9-48.2-82-2022,48.2432,37.8854,37.9-48.2,37.9,48.2,2022,82,1056,2022-03-23,1,48.782185869084465,NA,TRUE,18.349899291992188,0,9,9,1,1,38-48,502,0
37.9-48.2-82-2022,48.249756,37.942196,37.9-48.2,37.9,48.2,2022,82,1000,2022-03-23,1,48.782185869084465,NA,TRUE,16.291183471679688,0,9,9,1,1,38-48,502,0
37.9-48.2-82-2022,48.2483,37.9432,37.9-48.2,37.9,48.2,2022,82,1056,2022-03-23,1,48.782185869084465,NA,TRUE,20.91118621826172,0,9,9,1,1,38-48,502,0
37.9-48.2-82-2022,48.244064,37.891354,37.9-48.2,37.9,48.2,2022,82,1000,2022-03-23,1,48.782185869084465,NA,TRUE,14.846715927124022,0,9,9,1,1,38-48,502,0
37.9-48.2-82-2022,48.228596,37.885811,37.9-48.2,37.9,48.2,2022,82,1000,2022-03-23,1,48.782185869084465,NA,TRUE,167.46563720703125,0,9,9,1,1,38-48,502,0
37.9-48.2-82-2022,48.1599,37.9455,37.9-48.2,37.9,48.2,2022,82,0904,2022-03-23,1,48.782185869084465,NA,TRUE,11.080098152160645,0,9,9,1,1,38-48,502,0
37.9-48.2-82-2022,48.245403,37.878933,37.9-48.2,37.9,48.2,2022,82,1000,2022-03-23,1,48.782185869084465,NA,TRUE,12.59657382965088,0,9,9,1,1,38-48,502,0
37.9-48.2-82-2022,48.247,37.9286,37.9-48.2,37.9,48.2,2022,82,1056,2022-03-23,1,48.782185869084465,NA,TRUE,13.815292358398438,0,9,9,1,1,38-48,502,0
37.9-48.2-82-2022,48.189,37.9177,37.9-48.2,37.9,48.2,2022,82,1056,2022-03-23,1,48.782185869084465,NA,TRUE,54.72001647949219,0,9,9,1,1,38-48,502,0
37.9-48.2-83-2022,48.165844,37.93626,37.9-48.2,37.9,48.2,2022,83,0942,2022-03-24,1,48.782185869084465,NA,TRUE,1.9917412996292112,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.165512,37.944828,37.9-48.2,37.9,48.2,2022,83,1118,2022-03-24,1,48.782185869084465,NA,TRUE,11.080098152160645,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.181805,37.853348,37.9-48.2,37.9,48.2,2022,83,0942,2022-03-24,1,48.782185869084465,NA,TRUE,35.16367721557617,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.2216,37.9481,37.9-48.2,37.9,48.2,2022,83,0809,2022-03-24,1,48.782185869084465,NA,TRUE,121.6734848022461,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.178303,37.905727,37.9-48.2,37.9,48.2,2022,83,1118,2022-03-24,1,48.782185869084465,NA,TRUE,42.216678619384766,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.171909,37.922104,37.9-48.2,37.9,48.2,2022,83,1118,2022-03-24,1,48.782185869084465,NA,TRUE,7.681101322174072,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.165386,37.935677,37.9-48.2,37.9,48.2,2022,83,1118,2022-03-24,1,48.782185869084465,NA,TRUE,1.9917412996292112,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.178318,37.914135,37.9-48.2,37.9,48.2,2022,83,1118,2022-03-24,1,48.782185869084465,NA,TRUE,21.96673583984375,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.2116,37.9425,37.9-48.2,37.9,48.2,2022,83,1000,2022-03-24,1,48.782185869084465,NA,TRUE,309.50225830078125,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.21983,37.946278,37.9-48.2,37.9,48.2,2022,83,0942,2022-03-24,1,48.782185869084465,NA,TRUE,121.6734848022461,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.178329,37.921978,37.9-48.2,37.9,48.2,2022,83,1118,2022-03-24,1,48.782185869084465,NA,TRUE,13.208142280578612,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.165428,37.943321,37.9-48.2,37.9,48.2,2022,83,1118,2022-03-24,1,48.782185869084465,NA,TRUE,11.080098152160645,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.165501,37.929596,37.9-48.2,37.9,48.2,2022,83,1118,2022-03-24,1,48.782185869084465,NA,TRUE,1.9257465600967407,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.2498,37.9013,37.9-48.2,37.9,48.2,2022,83,1000,2022-03-24,1,48.782185869084465,NA,TRUE,10.908320426940918,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.171921,37.92971,37.9-48.2,37.9,48.2,2022,83,1118,2022-03-24,1,48.782185869084465,NA,TRUE,3.1495265960693355,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.165508,37.937172,37.9-48.2,37.9,48.2,2022,83,1118,2022-03-24,1,48.782185869084465,NA,TRUE,1.9917412996292112,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.161964,37.938282,37.9-48.2,37.9,48.2,2022,83,0942,2022-03-24,1,48.782185869084465,NA,TRUE,1.9917412996292112,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.163132,37.943417,37.9-48.2,37.9,48.2,2022,83,0942,2022-03-24,1,48.782185869084465,NA,TRUE,11.080098152160645,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.165344,37.928108,37.9-48.2,37.9,48.2,2022,83,1118,2022-03-24,1,48.782185869084465,NA,TRUE,1.9257465600967407,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.1792,37.8518,37.9-48.2,37.9,48.2,2022,83,1000,2022-03-24,1,48.782185869084465,NA,TRUE,35.16367721557617,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.16,37.9288,37.9-48.2,37.9,48.2,2022,83,1000,2022-03-24,1,48.782185869084465,NA,TRUE,1.9257465600967407,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.2114,37.9498,37.9-48.2,37.9,48.2,2022,83,1000,2022-03-24,1,48.782185869084465,NA,TRUE,75.36943817138672,0,27,23,1,1,38-48,502,0
37.9-48.2-83-2022,48.180439,37.85088,37.9-48.2,37.9,48.2,2022,83,0942,2022-03-24,1,48.782185869084465,NA,TRUE,35.16367721557617,0,27,23,1,1,38-48,502,0
37.9-48.2-85-2022,48.160702,37.919876,37.9-48.2,37.9,48.2,2022,85,1042,2022-03-26,1,48.782185869084465,NA,TRUE,5.3960957527160645,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.1561,37.9266,37.9-48.2,37.9,48.2,2022,85,0756,2022-03-26,1,48.782185869084465,NA,TRUE,21.392513275146484,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.2426,37.9454,37.9-48.2,37.9,48.2,2022,85,0948,2022-03-26,1,48.782185869084465,NA,TRUE,20.91118621826172,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.2356,37.9168,37.9-48.2,37.9,48.2,2022,85,0948,2022-03-26,1,48.782185869084465,NA,TRUE,10.859261512756348,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.2465,37.926,37.9-48.2,37.9,48.2,2022,85,0756,2022-03-26,1,48.782185869084465,NA,TRUE,13.815292358398438,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.157043,37.926174,37.9-48.2,37.9,48.2,2022,85,1042,2022-03-26,1,48.782185869084465,NA,TRUE,21.392513275146484,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.1573,37.9313,37.9-48.2,37.9,48.2,2022,85,0948,2022-03-26,1,48.782185869084465,NA,TRUE,21.392513275146484,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.248058,37.928169,37.9-48.2,37.9,48.2,2022,85,0900,2022-03-26,1,48.782185869084465,NA,TRUE,13.815292358398438,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.162632,37.922894,37.9-48.2,37.9,48.2,2022,85,1042,2022-03-26,1,48.782185869084465,NA,TRUE,5.3960957527160645,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.1505,37.9033,37.9-48.2,37.9,48.2,2022,85,0948,2022-03-26,1,48.782185869084465,NA,TRUE,32.7420654296875,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.163082,37.928436,37.9-48.2,37.9,48.2,2022,85,1042,2022-03-26,1,48.782185869084465,NA,TRUE,1.9257465600967407,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.2484,37.9028,37.9-48.2,37.9,48.2,2022,85,0756,2022-03-26,1,48.782185869084465,NA,TRUE,11.069329261779783,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.247669,37.935291,37.9-48.2,37.9,48.2,2022,85,1042,2022-03-26,1,48.782185869084465,NA,TRUE,15.72119140625,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.2472,37.929737,37.9-48.2,37.9,48.2,2022,85,1042,2022-03-26,1,48.782185869084465,NA,TRUE,13.815292358398438,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.161663,37.930992,37.9-48.2,37.9,48.2,2022,85,1042,2022-03-26,1,48.782185869084465,NA,TRUE,1.9257465600967407,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.246727,37.924191,37.9-48.2,37.9,48.2,2022,85,1042,2022-03-26,1,48.782185869084465,NA,TRUE,13.815292358398438,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.23035,37.920948,37.9-48.2,37.9,48.2,2022,85,0900,2022-03-26,1,48.782185869084465,NA,TRUE,12.235088348388672,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.161186,37.925476,37.9-48.2,37.9,48.2,2022,85,1042,2022-03-26,1,48.782185869084465,NA,TRUE,1.9257465600967407,9,8,19,1,1,38-48,502,1
37.9-48.2-85-2022,48.15752,37.931675,37.9-48.2,37.9,48.2,2022,85,1042,2022-03-26,1,48.782185869084465,NA,TRUE,21.392513275146484,9,8,19,1,1,38-48,502,1
37.9-48.2-88-2022,48.209156,37.929737,37.9-48.2,37.9,48.2,2022,88,0948,2022-03-29,1,48.782185869084465,NA,TRUE,150.90692138671875,0,5,4,1,1,38-48,502,0
37.9-48.2-88-2022,48.207718,37.92292,37.9-48.2,37.9,48.2,2022,88,0948,2022-03-29,1,48.782185869084465,NA,TRUE,57.93645858764649,0,5,4,1,1,38-48,502,0
37.9-48.2-88-2022,48.2109,37.9337,37.9-48.2,37.9,48.2,2022,88,1018,2022-03-29,1,48.782185869084465,NA,TRUE,260.4932556152344,0,5,4,1,1,38-48,502,0
37.9-48.2-88-2022,48.2085,37.9196,37.9-48.2,37.9,48.2,2022,88,1018,2022-03-29,1,48.782185869084465,NA,TRUE,221.60269165039065,0,5,4,1,1,38-48,502,0
37.9-48.3-206-2023,48.3276,37.91155,37.9-48.3,37.9,48.3,2023,206,1034,2023-07-25,1,141.48309534291425,NA,TRUE,7.321721076965333,5,1,8,1,1,38-48,502,1
37.9-48.3-206-2023,48.32467,37.91877,37.9-48.3,37.9,48.3,2023,206,1034,2023-07-25,1,141.48309534291425,NA,TRUE,112.78816986083984,5,1,8,1,1,38-48,502,1
37.9-48.3-206-2023,48.32829,37.91782,37.9-48.3,37.9,48.3,2023,206,1034,2023-07-25,1,141.48309534291425,NA,TRUE,112.78816986083984,5,1,8,1,1,38-48,502,1
37.9-48.3-206-2023,48.32398,37.91249,37.9-48.3,37.9,48.3,2023,206,1034,2023-07-25,1,141.48309534291425,NA,TRUE,19.05423927307129,5,1,8,1,1,38-48,502,1
37.9-48.3-206-2023,48.32602,37.91521,37.9-48.3,37.9,48.3,2023,206,1123,2023-07-25,1,141.48309534291425,NA,TRUE,7.321721076965333,5,1,8,1,1,38-48,502,1
37.9-48.3-206-2023,48.32582,37.91508,37.9-48.3,37.9,48.3,2023,206,943,2023-07-25,1,141.48309534291425,NA,TRUE,7.321721076965333,5,1,8,1,1,38-48,502,1
37.9-48.3-206-2023,48.32467,37.91,37.9-48.3,37.9,48.3,2023,206,943,2023-07-25,1,141.48309534291425,NA,TRUE,7.321721076965333,5,1,8,1,1,38-48,502,1
37.9-48.3-206-2023,48.32603,37.91339,37.9-48.3,37.9,48.3,2023,206,854,2023-07-25,1,141.48309534291425,NA,TRUE,7.321721076965333,5,1,8,1,1,38-48,502,1
37.9-48.3-78-2022,48.275974,37.903778,37.9-48.3,37.9,48.3,2022,78,0936,2022-03-19,1,141.48309534291425,NA,TRUE,13.588706016540527,12,1,15,1,1,38-48,502,1
37.9-48.3-78-2022,48.28714,37.913879,37.9-48.3,37.9,48.3,2022,78,1112,2022-03-19,1,141.48309534291425,NA,TRUE,17.49135971069336,12,1,15,1,1,38-48,502,1
37.9-48.3-78-2022,48.310596,37.881527,37.9-48.3,37.9,48.3,2022,78,1112,2022-03-19,1,141.48309534291425,NA,TRUE,6.253718376159669,12,1,15,1,1,38-48,502,1
37.9-48.3-78-2022,48.304493,37.87463,37.9-48.3,37.9,48.3,2022,78,1112,2022-03-19,1,141.48309534291425,NA,TRUE,12.115922927856444,12,1,15,1,1,38-48,502,1
37.9-48.3-78-2022,48.329777,37.887459,37.9-48.3,37.9,48.3,2022,78,1112,2022-03-19,1,141.48309534291425,NA,TRUE,30.813413619995117,12,1,15,1,1,38-48,502,1
37.9-48.3-78-2022,48.328678,37.887733,37.9-48.3,37.9,48.3,2022,78,1112,2022-03-19,1,141.48309534291425,NA,TRUE,30.813413619995117,12,1,15,1,1,38-48,502,1
37.9-48.3-78-2022,48.286934,37.900597,37.9-48.3,37.9,48.3,2022,78,1112,2022-03-19,1,141.48309534291425,NA,TRUE,13.349054336547852,12,1,15,1,1,38-48,502,1
37.9-48.3-78-2022,48.329861,37.893913,37.9-48.3,37.9,48.3,2022,78,1112,2022-03-19,1,141.48309534291425,NA,TRUE,11.968260765075684,12,1,15,1,1,38-48,502,1
37.9-48.3-78-2022,48.276161,37.901443,37.9-48.3,37.9,48.3,2022,78,0936,2022-03-19,1,141.48309534291425,NA,TRUE,13.588706016540527,12,1,15,1,1,38-48,502,1
37.9-48.3-78-2022,48.328793,37.894157,37.9-48.3,37.9,48.3,2022,78,1112,2022-03-19,1,141.48309534291425,NA,TRUE,11.968260765075684,12,1,15,1,1,38-48,502,1
37.9-48.3-78-2022,48.280941,37.900597,37.9-48.3,37.9,48.3,2022,78,1112,2022-03-19,1,141.48309534291425,NA,TRUE,13.588706016540527,12,1,15,1,1,38-48,502,1
37.9-48.3-78-2022,48.293144,37.914047,37.9-48.3,37.9,48.3,2022,78,1112,2022-03-19,1,141.48309534291425,NA,TRUE,53.634552001953125,12,1,15,1,1,38-48,502,1
37.9-48.3-78-2022,48.286831,37.894093,37.9-48.3,37.9,48.3,2022,78,1112,2022-03-19,1,141.48309534291425,NA,TRUE,11.636544227600098,12,1,15,1,1,38-48,502,1
37.9-48.3-78-2022,48.310928,37.901299,37.9-48.3,37.9,48.3,2022,78,1112,2022-03-19,1,141.48309534291425,NA,TRUE,101.58318328857422,12,1,15,1,1,38-48,502,1
37.9-48.3-78-2022,48.304596,37.881081,37.9-48.3,37.9,48.3,2022,78,1112,2022-03-19,1,141.48309534291425,NA,TRUE,12.115922927856444,12,1,15,1,1,38-48,502,1
37.9-48.3-79-2022,48.320698,37.948406,37.9-48.3,37.9,48.3,2022,79,1054,2022-03-20,1,141.48309534291425,NA,TRUE,427.7776184082031,0,1,1,1,1,38-48,502,0
37.9-48.3-80-2022,48.259121,37.8531,37.9-48.3,37.9,48.3,2022,80,0854,2022-03-21,1,141.48309534291425,NA,TRUE,66.325408935546875,0,6,7,1,1,38-48,502,0
37.9-48.3-80-2022,48.2569,37.8642,37.9-48.3,37.9,48.3,2022,80,0916,2022-03-21,1,141.48309534291425,NA,TRUE,71.46546936035156,0,6,7,1,1,38-48,502,0
37.9-48.3-80-2022,48.256439,37.858463,37.9-48.3,37.9,48.3,2022,80,0854,2022-03-21,1,141.48309534291425,NA,TRUE,71.46546936035156,0,6,7,1,1,38-48,502,0
37.9-48.3-80-2022,48.25758,37.854473,37.9-48.3,37.9,48.3,2022,80,1036,2022-03-21,1,141.48309534291425,NA,TRUE,54.91292190551758,0,6,7,1,1,38-48,502,0
37.9-48.3-80-2022,48.3454,37.9116,37.9-48.3,37.9,48.3,2022,80,1108,2022-03-21,1,141.48309534291425,NA,TRUE,119.93666076660156,0,6,7,1,1,38-48,502,0
37.9-48.3-80-2022,48.253372,37.85759,37.9-48.3,37.9,48.3,2022,80,0854,2022-03-21,1,141.48309534291425,NA,TRUE,71.46546936035156,0,6,7,1,1,38-48,502,0
37.9-48.3-80-2022,48.254025,37.851582,37.9-48.3,37.9,48.3,2022,80,0854,2022-03-21,1,141.48309534291425,NA,TRUE,54.91292190551758,0,6,7,1,1,38-48,502,0
37.9-48.3-81-2022,48.250378,37.855057,37.9-48.3,37.9,48.3,2022,81,1018,2022-03-22,1,141.48309534291425,NA,TRUE,54.91292190551758,0,5,5,1,1,38-48,502,0
37.9-48.3-81-2022,48.2511,37.8756,37.9-48.3,37.9,48.3,2022,81,1013,2022-03-22,1,141.48309534291425,NA,TRUE,4.374293327331543,0,5,5,1,1,38-48,502,0
37.9-48.3-81-2022,48.254055,37.88131,37.9-48.3,37.9,48.3,2022,81,1018,2022-03-22,1,141.48309534291425,NA,TRUE,4.374293327331543,0,5,5,1,1,38-48,502,0
37.9-48.3-81-2022,48.252583,37.870796,37.9-48.3,37.9,48.3,2022,81,1018,2022-03-22,1,141.48309534291425,NA,TRUE,38.282440185546875,0,5,5,1,1,38-48,502,0
37.9-48.3-81-2022,48.2537,37.854027,37.9-48.3,37.9,48.3,2022,81,1018,2022-03-22,1,141.48309534291425,NA,TRUE,54.91292190551758,0,5,5,1,1,38-48,502,0
37.9-48.3-82-2022,48.334675,37.900414,37.9-48.3,37.9,48.3,2022,82,1000,2022-03-23,1,141.48309534291425,NA,TRUE,9.726935386657717,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.276985,37.854034,37.9-48.3,37.9,48.3,2022,82,1000,2022-03-23,1,141.48309534291425,NA,TRUE,67.41865539550781,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.267246,37.899632,37.9-48.3,37.9,48.3,2022,82,1000,2022-03-23,1,141.48309534291425,NA,TRUE,11.99771785736084,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.280018,37.870674,37.9-48.3,37.9,48.3,2022,82,1000,2022-03-23,1,141.48309534291425,NA,TRUE,4.724527835845947,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.2569,37.9426,37.9-48.3,37.9,48.3,2022,82,0904,2022-03-23,1,141.48309534291425,NA,TRUE,16.291183471679688,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.268246,37.90514,37.9-48.3,37.9,48.3,2022,82,1000,2022-03-23,1,141.48309534291425,NA,TRUE,11.99771785736084,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.273304,37.873459,37.9-48.3,37.9,48.3,2022,82,1000,2022-03-23,1,141.48309534291425,NA,TRUE,31.13837623596191,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.265209,37.947784,37.9-48.3,37.9,48.3,2022,82,1000,2022-03-23,1,141.48309534291425,NA,TRUE,20.578662872314453,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.2573,37.9359,37.9-48.3,37.9,48.3,2022,82,0904,2022-03-23,1,141.48309534291425,NA,TRUE,16.811128616333008,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.333668,37.894905,37.9-48.3,37.9,48.3,2022,82,1000,2022-03-23,1,141.48309534291425,NA,TRUE,16.432016372680664,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.252106,37.93531,37.9-48.3,37.9,48.3,2022,82,1000,2022-03-23,1,141.48309534291425,NA,TRUE,16.811128616333008,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.253113,37.940811,37.9-48.3,37.9,48.3,2022,82,1000,2022-03-23,1,141.48309534291425,NA,TRUE,16.291183471679688,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.250767,37.947704,37.9-48.3,37.9,48.3,2022,82,1000,2022-03-23,1,141.48309534291425,NA,TRUE,16.291183471679688,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.332325,37.907265,37.9-48.3,37.9,48.3,2022,82,1000,2022-03-23,1,141.48309534291425,NA,TRUE,7.321721076965333,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.2785,37.8933,37.9-48.3,37.9,48.3,2022,82,1056,2022-03-23,1,141.48309534291425,NA,TRUE,11.80136489868164,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.335686,37.905918,37.9-48.3,37.9,48.3,2022,82,1000,2022-03-23,1,141.48309534291425,NA,TRUE,9.726935386657717,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.33131,37.901752,37.9-48.3,37.9,48.3,2022,82,1000,2022-03-23,1,141.48309534291425,NA,TRUE,1.7790162563323977,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.266239,37.894115,37.9-48.3,37.9,48.3,2022,82,1000,2022-03-23,1,141.48309534291425,NA,TRUE,8.570934295654297,0,22,19,1,1,38-48,502,0
37.9-48.3-82-2022,48.3365,37.9048,37.9-48.3,37.9,48.3,2022,82,1056,2022-03-23,1,141.48309534291425,NA,TRUE,9.726935386657717,0,22,19,1,1,38-48,502,0
37.9-48.3-83-2022,48.300964,37.86076,37.9-48.3,37.9,48.3,2022,83,1118,2022-03-24,1,141.48309534291425,NA,TRUE,35.76850509643555,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.3288,37.8945,37.9-48.3,37.9,48.3,2022,83,0809,2022-03-24,1,141.48309534291425,NA,TRUE,11.968260765075684,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.336117,37.866516,37.9-48.3,37.9,48.3,2022,83,0942,2022-03-24,1,141.48309534291425,NA,TRUE,224.51231384277344,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.337311,37.871731,37.9-48.3,37.9,48.3,2022,83,0942,2022-03-24,1,141.48309534291425,NA,TRUE,224.51231384277344,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.326447,37.899986,37.9-48.3,37.9,48.3,2022,83,0942,2022-03-24,1,141.48309534291425,NA,TRUE,1.7790162563323977,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.273743,37.935825,37.9-48.3,37.9,48.3,2022,83,0942,2022-03-24,1,141.48309534291425,NA,TRUE,13.901466369628906,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.305862,37.90469,37.9-48.3,37.9,48.3,2022,83,0942,2022-03-24,1,141.48309534291425,NA,TRUE,60.8835105895996,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.303905,37.896996,37.9-48.3,37.9,48.3,2022,83,0942,2022-03-24,1,141.48309534291425,NA,TRUE,14.752496719360352,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.255367,37.89312,37.9-48.3,37.9,48.3,2022,83,0942,2022-03-24,1,141.48309534291425,NA,TRUE,5.836985111236572,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.3346,37.8553,37.9-48.3,37.9,48.3,2022,83,1000,2022-03-24,1,141.48309534291425,NA,TRUE,779.7666015625,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.333397,37.873577,37.9-48.3,37.9,48.3,2022,83,0942,2022-03-24,1,141.48309534291425,NA,TRUE,224.51231384277344,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.305046,37.902065,37.9-48.3,37.9,48.3,2022,83,0942,2022-03-24,1,141.48309534291425,NA,TRUE,60.8835105895996,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.2964,37.8965,37.9-48.3,37.9,48.3,2022,83,1000,2022-03-24,1,141.48309534291425,NA,TRUE,12.398065567016602,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.299694,37.904358,37.9-48.3,37.9,48.3,2022,83,2336,2022-03-24,1,141.48309534291425,NA,TRUE,60.8835105895996,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.274,37.9331,37.9-48.3,37.9,48.3,2022,83,0809,2022-03-24,1,141.48309534291425,NA,TRUE,13.901466369628906,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.30098,37.868015,37.9-48.3,37.9,48.3,2022,83,1118,2022-03-24,1,141.48309534291425,NA,TRUE,18.58841323852539,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.306206,37.907196,37.9-48.3,37.9,48.3,2022,83,0942,2022-03-24,1,141.48309534291425,NA,TRUE,248.93023681640625,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.304688,37.899605,37.9-48.3,37.9,48.3,2022,83,0942,2022-03-24,1,141.48309534291425,NA,TRUE,60.8835105895996,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.281105,37.891911,37.9-48.3,37.9,48.3,2022,83,0942,2022-03-24,1,141.48309534291425,NA,TRUE,11.80136489868164,0,22,20,1,1,38-48,502,0
37.9-48.3-83-2022,48.2968,37.9013,37.9-48.3,37.9,48.3,2022,83,1000,2022-03-24,1,141.48309534291425,NA,TRUE,15.388189315795898,0,22,20,1,1,38-48,502,0
37.9-48.3-84-2022,48.2767,37.9151,37.9-48.3,37.9,48.3,2022,84,1043,2022-03-25,1,141.48309534291425,NA,TRUE,19.422710418701172,0,5,6,1,1,38-48,502,0
37.9-48.3-84-2022,48.285458,37.860233,37.9-48.3,37.9,48.3,2022,84,1100,2022-03-25,1,141.48309534291425,NA,TRUE,32.57748031616211,0,5,6,1,1,38-48,502,0
37.9-48.3-84-2022,48.285656,37.864624,37.9-48.3,37.9,48.3,2022,84,1100,2022-03-25,1,141.48309534291425,NA,TRUE,32.57748031616211,0,5,6,1,1,38-48,502,0
37.9-48.3-84-2022,48.316948,37.850689,37.9-48.3,37.9,48.3,2022,84,1100,2022-03-25,1,141.48309534291425,NA,TRUE,634.71533203125,0,5,6,1,1,38-48,502,0
37.9-48.3-84-2022,48.2811,37.8656,37.9-48.3,37.9,48.3,2022,84,1043,2022-03-25,1,141.48309534291425,NA,TRUE,4.724527835845947,0,5,6,1,1,38-48,502,0
37.9-48.3-84-2022,48.286259,37.877987,37.9-48.3,37.9,48.3,2022,84,1100,2022-03-25,1,141.48309534291425,NA,TRUE,13.599905967712402,0,5,6,1,1,38-48,502,0
37.9-48.3-84-2023,48.30896,37.90707,37.9-48.3,37.9,48.3,2023,84,1021,2023-03-25,1,141.48309534291425,NA,TRUE,101.58318328857422,2,4,8,1,1,38-48,502,1
37.9-48.3-84-2023,48.30719,37.89511,37.9-48.3,37.9,48.3,2023,84,954,2023-03-25,1,141.48309534291425,NA,TRUE,14.752496719360352,2,4,8,1,1,38-48,502,1
37.9-48.3-85-2022,48.2548,37.9331,37.9-48.3,37.9,48.3,2022,85,0756,2022-03-26,1,141.48309534291425,NA,TRUE,16.811128616333008,0,4,3,1,1,38-48,502,0
